6.90381E+04 3.34393E-03
6.90996E+04 4.38169E-03
6.91609E+04 4.67048E-03
6.92224E+04 4.32239E-03
6.92839E+04 4.55515E-03
6.93453E+04 6.05782E-03
6.94067E+04 5.37106E-03
6.94687E+04 4.12871E-03
6.95296E+04 6.30750E-03
6.95911E+04 3.23294E-03
6.96524E+04 4.50810E-03
6.97139E+04 5.03367E-03
6.97754E+04 4.27386E-03
6.98369E+04 3.60264E-03
6.98982E+04 3.07014E-03
6.99597E+04 4.10150E-03
7.00211E+04 4.27628E-03
7.00826E+04 4.20097E-03
7.01439E+04 5.00158E-03
7.02054E+04 4.77536E-03
7.02669E+04 4.89637E-03
7.03284E+04 3.77127E-03
7.03897E+04 5.99211E-03
7.04512E+04 4.71191E-03
7.05126E+04 5.93814E-03
7.05741E+04 5.31199E-03
7.06356E+04 4.55978E-03
7.06969E+04 5.56907E-03
7.07584E+04 5.11713E-03
7.08199E+04 5.32464E-03
7.08813E+04 4.70018E-03
7.09427E+04 4.33488E-03
7.10041E+04 4.81758E-03
7.10656E+04 4.41486E-03
7.11271E+04 4.09836E-03
7.11884E+04 4.49291E-03
7.12499E+04 4.81048E-03
7.13114E+04 5.82741E-03
7.13729E+04 5.56473E-03
7.14351E+04 4.04401E-03
7.14957E+04 4.51417E-03
7.15571E+04 3.68103E-03
7.16186E+04 5.85971E-03
7.16800E+04 6.06817E-03
7.17414E+04 5.37725E-03
7.18028E+04 5.37821E-03
7.18643E+04 4.94097E-03
7.19257E+04 4.18780E-03
7.19872E+04 3.88168E-03
7.20486E+04 3.75134E-03
7.21101E+04 4.79980E-03
7.21716E+04 3.92874E-03
7.22330E+04 4.91739E-03
7.22944E+04 4.43195E-03
7.23558E+04 4.53611E-03
7.24173E+04 6.30151E-03
7.24787E+04 4.47911E-03
7.25401E+04 4.80299E-03
7.26016E+04 4.64225E-03
7.26631E+04 4.63398E-03
7.27245E+04 5.51130E-03
7.27859E+04 5.44525E-03
7.28473E+04 4.56612E-03
7.29088E+04 3.54691E-03
7.29702E+04 4.92983E-03
7.30317E+04 4.90231E-03
7.30931E+04 5.98678E-03
7.31546E+04 5.46919E-03
7.32160E+04 3.64231E-03
7.32775E+04 3.46402E-03
7.33388E+04 3.72313E-03
7.34003E+04 5.47961E-03
7.34617E+04 4.21740E-03
7.35232E+04 5.04832E-03
7.35846E+04 4.13289E-03
7.36461E+04 5.33972E-03
7.37076E+04 4.22188E-03
7.37690E+04 6.09011E-03
7.38304E+04 5.72342E-03
7.38918E+04 4.72572E-03
7.39533E+04 4.44496E-03
7.40147E+04 4.37028E-03
7.40761E+04 4.96018E-03
7.41376E+04 4.33231E-03
7.41991E+04 6.48292E-03
7.42605E+04 4.62990E-03
7.43219E+04 5.34928E-03
7.43833E+04 4.01190E-03
7.44448E+04 4.73118E-03
7.45062E+04 3.87264E-03
7.45677E+04 4.79224E-03
7.46291E+04 4.94386E-03
7.46906E+04 3.78272E-03
7.47520E+04 5.40185E-03
7.48135E+04 5.30665E-03
7.48748E+04 4.04544E-03
7.49363E+04 5.06692E-03
7.49977E+04 3.93729E-03
7.50592E+04 4.32140E-03
7.51206E+04 5.60663E-03
7.51821E+04 5.46937E-03
7.52436E+04 4.80751E-03
7.53050E+04 4.95869E-03
7.53664E+04 4.64681E-03
7.54278E+04 5.53821E-03
7.54893E+04 5.95449E-03
7.55507E+04 4.78515E-03
7.56121E+04 4.55501E-03
7.56736E+04 5.26725E-03
7.57351E+04 5.65009E-03
7.57965E+04 3.65027E-03
7.58579E+04 5.71238E-03
7.59193E+04 5.04048E-03
7.59808E+04 3.77527E-03
7.60422E+04 4.24932E-03
7.61037E+04 4.99216E-03
7.61651E+04 4.30509E-03
7.62266E+04 4.97541E-03
7.62880E+04 5.13398E-03
7.63495E+04 6.12296E-03
7.64108E+04 4.85619E-03
7.64723E+04 4.06828E-03
7.65337E+04 3.80683E-03
7.65952E+04 4.86365E-03
7.66566E+04 3.66136E-03
7.67181E+04 5.10324E-03
7.67796E+04 4.52830E-03
7.68410E+04 4.90326E-03
7.69024E+04 4.49880E-03
7.69638E+04 3.79711E-03
7.70253E+04 5.65614E-03
7.70867E+04 4.58480E-03
7.71481E+04 3.82009E-03
7.72096E+04 3.94664E-03
7.72711E+04 4.09991E-03
7.73325E+04 5.87422E-03
7.73940E+04 4.94374E-03
7.74553E+04 4.53048E-03
7.75168E+04 5.13968E-03
7.75782E+04 4.36091E-03
7.76397E+04 4.73536E-03
7.77011E+04 5.17589E-03
7.77626E+04 4.96820E-03
7.78240E+04 5.07405E-03
7.78855E+04 4.75237E-03
7.79468E+04 4.89741E-03
7.80083E+04 5.35814E-03
7.80697E+04 5.26158E-03
7.81312E+04 4.56372E-03
7.81926E+04 4.43707E-03
7.82541E+04 5.37124E-03
7.83156E+04 6.33794E-03
7.83770E+04 3.98347E-03
7.84385E+04 5.22747E-03
7.84998E+04 5.31176E-03
7.85613E+04 4.90737E-03
7.86227E+04 3.95152E-03
7.86841E+04 3.54513E-03
7.87456E+04 5.75605E-03
7.88071E+04 4.73883E-03
7.88685E+04 4.32310E-03
7.89300E+04 4.71781E-03
7.89913E+04 4.79828E-03
7.90528E+04 5.12040E-03
7.91142E+04 5.09842E-03
7.91757E+04 4.24360E-03
7.92371E+04 4.55933E-03
7.92986E+04 5.35089E-03
7.93600E+04 5.76366E-03
7.94215E+04 5.56707E-03
7.94828E+04 6.17283E-03
7.95443E+04 3.32922E-03
7.96057E+04 5.51932E-03
7.96672E+04 6.13332E-03
7.97286E+04 5.21779E-03
7.97901E+04 5.47381E-03
7.98516E+04 4.26630E-03
7.99130E+04 5.07782E-03
7.99745E+04 3.99520E-03
8.00358E+04 5.71262E-03
8.00973E+04 4.75747E-03
8.01587E+04 4.38505E-03
8.02201E+04 6.45648E-03
8.02816E+04 4.64510E-03
8.03431E+04 4.50531E-03
8.04045E+04 5.19140E-03
8.04660E+04 4.66828E-03
8.05273E+04 4.53107E-03
8.05888E+04 4.38112E-03
8.06502E+04 4.49702E-03
8.07117E+04 4.73868E-03
8.07731E+04 3.96203E-03
8.08346E+04 3.48959E-03
8.08960E+04 5.55778E-03
8.09575E+04 4.27890E-03
8.10188E+04 4.71349E-03
8.10803E+04 5.16713E-03
8.11417E+04 5.24638E-03
8.12032E+04 5.40832E-03
8.12646E+04 3.83988E-03
8.13261E+04 4.14709E-03
8.13876E+04 3.66313E-03
8.14490E+04 4.95672E-03
8.15105E+04 3.78815E-03
8.15718E+04 4.05079E-03
8.16333E+04 5.32294E-03
8.16947E+04 4.04542E-03
8.17561E+04 5.86893E-03
8.18180E+04 5.36685E-03
8.18791E+04 4.65261E-03
8.19405E+04 3.53592E-03
8.20020E+04 5.97513E-03
8.20633E+04 4.43673E-03
8.21248E+04 4.91140E-03
8.21862E+04 5.14187E-03
8.22477E+04 4.81972E-03
8.23091E+04 5.05055E-03
8.23706E+04 4.56660E-03
8.24320E+04 4.30142E-03
8.24935E+04 5.51213E-03
8.25548E+04 5.66732E-03
8.26163E+04 4.55143E-03
8.26777E+04 4.64128E-03
8.27392E+04 6.27539E-03
8.28006E+04 5.17188E-03
8.28621E+04 4.74034E-03
8.29236E+04 4.49161E-03
8.29850E+04 4.29883E-03
8.30465E+04 4.58704E-03
8.31078E+04 4.24952E-03
8.31693E+04 3.76290E-03
8.32307E+04 3.69727E-03
8.32921E+04 3.75042E-03
8.33536E+04 3.49914E-03
8.34151E+04 4.14506E-03
8.34765E+04 5.52676E-03
8.35380E+04 4.41613E-03
8.35993E+04 4.93075E-03
8.36608E+04 4.96024E-03
8.37222E+04 5.21194E-03
8.37837E+04 5.92380E-03
8.38451E+04 5.24358E-03
8.39066E+04 6.15691E-03
8.39680E+04 5.99829E-03
8.40295E+04 5.77290E-03
8.40908E+04 4.50731E-03
8.41523E+04 4.97808E-03
8.42137E+04 4.40412E-03
8.42752E+04 4.07970E-03
8.43366E+04 4.51445E-03
8.43981E+04 4.05878E-03
8.44596E+04 4.92414E-03
8.45210E+04 5.35433E-03
8.45825E+04 4.92785E-03
8.46438E+04 5.10157E-03
8.47053E+04 5.78088E-03
8.47667E+04 4.30923E-03
8.48281E+04 5.82897E-03
8.48896E+04 5.46024E-03
8.49511E+04 4.12764E-03
8.50125E+04 4.18000E-03
8.50740E+04 3.98892E-03
8.51353E+04 5.44507E-03
8.51968E+04 5.08428E-03
8.52582E+04 5.76885E-03
8.53197E+04 4.92517E-03
8.53811E+04 4.64068E-03
8.54426E+04 5.67265E-03
8.55040E+04 4.94094E-03
8.55655E+04 4.40960E-03
8.56268E+04 5.46644E-03
8.56883E+04 5.48576E-03
8.57497E+04 4.09247E-03
8.58112E+04 4.66686E-03
8.58726E+04 4.82448E-03
8.59341E+04 3.72618E-03
8.59956E+04 4.94213E-03
8.60570E+04 4.66959E-03
8.61185E+04 4.99339E-03
8.61798E+04 5.85891E-03
8.62413E+04 4.83816E-03
8.63027E+04 5.18680E-03
8.63641E+04 5.07437E-03
8.64256E+04 5.12488E-03
8.64871E+04 3.82528E-03
8.65485E+04 4.61067E-03
8.66100E+04 4.01159E-03
8.66713E+04 5.01937E-03
8.67328E+04 5.55686E-03
8.67942E+04 5.12987E-03
8.68557E+04 4.28271E-03
8.69171E+04 3.91907E-03
8.69786E+04 4.91194E-03
8.70401E+04 4.41487E-03
8.71015E+04 5.22329E-03
8.71628E+04 5.05275E-03
8.72243E+04 4.38689E-03
8.72857E+04 4.97680E-03
8.73472E+04 4.05407E-03
8.74086E+04 4.91966E-03
8.74701E+04 4.38210E-03
8.75316E+04 5.75923E-03
8.75930E+04 4.80983E-03
8.76545E+04 5.28691E-03
8.77158E+04 4.94879E-03
8.77772E+04 4.82572E-03
8.78387E+04 3.81304E-03
8.79001E+04 3.55978E-03
8.79616E+04 5.26907E-03
8.80223E+04 3.40576E-03
8.80845E+04 4.73080E-03
8.81460E+04 5.48419E-03
8.82069E+04 5.13529E-03
8.82702E+04 5.09190E-03
8.83302E+04 4.46080E-03
8.83917E+04 4.10903E-03
8.84531E+04 4.25464E-03
8.85146E+04 6.00549E-03
8.85761E+04 5.99440E-03
8.86375E+04 5.78295E-03
8.86988E+04 3.98484E-03
8.87603E+04 4.76589E-03
8.88217E+04 5.09331E-03
8.88832E+04 5.11066E-03
8.89446E+04 4.44704E-03
8.90061E+04 5.43142E-03
8.90676E+04 3.52423E-03
8.91290E+04 5.31650E-03
8.91905E+04 4.46329E-03
8.92518E+04 3.89459E-03
8.93132E+04 4.95034E-03
